,G_Val,F_Val,F_total,F_percent
2020.09.23,"-1,784,682","-137,178","3,342,846,232",56.00%
2020.09.22,"-4,025,177","-46,933","3,342,059,914",55.98%
2020.09.21,"+624,218","-924,627","3,341,968,766",55.98%
2020.09.18,"+189,886","-1,902,331","3,342,907,742",56.00%
2020.09.17,"-2,151,034","-2,069,084","3,344,901,755",56.03%
2020.09.16,"-1,703,549","+3,119,269","3,346,611,159",56.06%
2020.09.15,"-1,867,006","+4,153,125","3,343,427,056",56.01%
2020.09.14,"+1,491,903","+1,112,623","3,343,795,931",56.01%
2020.09.11,"-1,081,621","-640,505","3,342,297,258",55.99%
2020.09.10,"-1,455,578","+5,490,115","3,342,832,763",56.00%
2020.09.09,"+320,935","+2,296,962","3,337,163,648",55.90%
2020.09.08,"+2,888,255","+4,573,201","3,334,864,895",55.86%
2020.09.07,"-897,885","-75,509","3,330,377,694",55.79%
2020.09.04,"-2,508,980","-1,959,260","3,330,417,203",55.79%
2020.09.03,"+265,036","+4,005,421","3,332,550,013",55.82%
2020.09.02,"+59,529","-1,235,282","3,328,550,592",55.76%
2020.09.01,"-952,340","-1,455,952","3,329,332,324",55.77%
2020.08.31,"-509,866","-9,935,054","3,330,770,276",55.79%
2020.08.28,"+428,036","-2,710,789","3,341,517,967",55.97%
2020.08.27,"-2,848,392","+54,135","3,344,210,115",56.02%
2020.08.26,"-3,231,228","+1,129,000","3,344,134,129",56.02%
2020.08.25,"-1,178,636","+295,977","3,341,734,801",55.98%
2020.08.24,"-1,193,461","+175,091","3,341,629,824",55.98%
2020.08.21,"-1,567,729","+1,136,340","3,341,272,741",55.97%
2020.08.20,"-5,264,447","-403,133","3,339,587,610",55.94%
2020.08.19,"-798,341","-545,239","3,340,042,743",55.95%
2020.08.18,"+3,604,406","+1,259,980","3,340,442,432",55.96%
2020.08.14,"+640,158","-1,233,886","3,337,403,113",55.90%
2020.08.13,"+225,932","-1,326,650","3,338,717,100",55.93%
2020.08.12,"-52,490","+232,723","3,339,953,185",55.95%
2020.08.11,"+918,477","+1,322,513","3,339,839,462",55.95%
2020.08.10,"-628,631","-226,046","3,339,282,837",55.94%
2020.08.07,"-3,358,271","+1,439,330","3,339,289,268",55.94%
2020.08.06,"+147,756","+635,304","3,337,635,274",55.91%
2020.08.05,"-2,880,624","-1,487,521","3,336,912,129",55.90%
2020.08.04,"-622,191","-1,190,734","3,338,111,034",55.92%
2020.08.03,"-1,592,111","-3,135,997","3,339,228,864",55.94%
2020.07.31,"-2,185,878","-1,323,211","3,342,603,301",55.99%
2020.07.30,"-1,028,015","+1,579,114","3,343,814,043",56.01%
2020.07.29,"-1,453,164","+4,824,113","3,342,000,929",55.98%
2020.07.28,"+214,491","+15,914,662","3,337,129,816",55.90%
2020.07.27,"+1,564,238","+7,030,481","3,320,606,041",55.62%
2020.07.24,"-1,060,195","+1,393,479","3,313,429,996",55.50%
2020.07.23,"-2,749,215","-1,271,389","3,310,936,379",55.46%
2020.07.22,"-911,194","-389,686","3,312,100,431",55.48%
2020.07.21,"+1,532,617","+5,693,182","3,312,295,217",55.48%
2020.07.20,"-1,177,682","+1,132,513","3,306,586,922",55.39%
2020.07.17,"+361,430","+1,535,456","3,305,516,184",55.37%
2020.07.16,"+41,031","-1,197,573","3,303,905,728",55.34%
2020.07.15,"+2,163,330","+5,427,340","3,304,889,075",55.36%
2020.07.14,"-1,611,705","+2,298,828","3,299,408,509",55.27%
2020.07.13,"+1,102,235","+1,085,629","3,297,196,342",55.23%
2020.07.10,"-3,596,592","+1,593,159","3,295,815,100",55.21%
2020.07.09,"-2,283,249","+1,515,282","3,293,470,941",55.17%
2020.07.08,"-1,497,777","-219,073","3,291,961,659",55.14%
2020.07.07,"-4,064,374","-624,573","3,291,151,037",55.13%
2020.07.06,"+4,362,954","+1,362,620","3,291,695,610",55.14%
2020.07.03,"+991,665","+1,635,492","3,290,060,990",55.11%
2020.07.02,"-470,182","-89,151","3,288,523,498",55.09%
2020.07.01,"+427,136","-1,647,290","3,287,946,503",55.08%
2020.06.30,"+1,240,703","+1,632,651","3,283,329,948",55.00%
2020.06.29,"-884,248","-539,375","3,281,656,297",54.97%
2020.06.26,"+1,444,962","+2,271,105","3,282,572,808",54.99%
2020.06.25,"-3,830,158","+1,596,664","3,281,245,382",54.96%
2020.06.24,"+1,274,576","+2,831,536","3,285,703,719",55.04%
2020.06.23,"-1,560,716","-477,586","3,287,043,232",55.06%
2020.06.22,"+3,638","-1,395,681","3,287,560,818",55.07%
2020.06.19,"-517,686","+1,985,577","3,288,708,153",55.09%
2020.06.18,"-409,485","+265,763","3,286,829,576",55.06%
2020.06.17,"-151,661","+1,749,193","3,286,480,463",55.05%
2020.06.16,"+3,110,321","-2,126,622","3,285,012,646",55.03%
2020.06.15,"-3,866,544","-1,557,410","3,285,960,756",55.04%
2020.06.12,"-1,817,006","-811,871","3,286,776,856",55.06%
2020.06.11,"-6,695,404","-1,614,671","3,287,082,512",55.06%
2020.06.10,"+1,089,492","-359,734","3,288,883,783",55.09%
2020.06.09,"-2,723,503","+1,086,013","3,289,773,517",55.11%
2020.06.08,"-1,145,041","-1,650,246","3,289,350,504",55.10%
2020.06.05,"+2,748,553","-113,210","3,290,944,570",55.13%
2020.06.04,"+1,608,999","+1,677,893","3,290,948,780",55.13%
2020.06.03,"+9,562,698","+3,308,911","3,290,978,887",55.13%
2020.06.02,"+901,384","-343,878","3,287,419,976",55.07%
2020.06.01,"+2,097,711","-39,892","3,287,872,854",55.08%
2020.05.29,"-1,892,811","+3,771,073","3,287,326,746",55.07%
2020.05.28,"+2,771,160","+2,427,076","3,283,445,773",55.00%
2020.05.27,"+124,198","+3,030,597","3,281,127,993",54.96%
2020.05.26,"+1,661,696","-849,280","3,278,128,396",54.91%
2020.05.25,"+223,787","-2,228,027","3,280,425,676",54.95%
2020.05.22,"-2,867,180","-3,513,484","3,282,583,517",54.99%
2020.05.21,"-2,354,362","+1,904,733","3,286,231,455",55.05%
2020.05.20,"-135,032","+189,065","3,284,189,677",55.01%
2020.05.19,"+5,221,214","+1,789,104","3,283,625,878",55.00%
2020.05.18,"+1,776,147","+1,117,278","3,281,319,439",54.97%
2020.05.15,"+1,837,854","-2,099,134","3,281,944,496",54.98%
2020.05.14,"-1,274,757","-1,224,908","3,284,058,630",55.01%
2020.05.13,"-499,195","-518,283","3,285,433,538",55.03%
2020.05.12,"-3,274,163","-1,998,887","3,285,179,794",55.03%
2020.05.11,"-1,688,512","-1,265,851","3,284,649,709",55.02%
2020.05.08,"+1,042,243","-2,215,231","3,286,011,560",55.04%
2020.05.07,"+101,232","-1,436,754","3,287,441,055",55.07%
2020.05.06,"+999,598","-1,676,942","3,288,439,782",55.08%
2020.05.04,"-5,100,257","-5,896,678","3,290,008,482",55.11%
2020.04.29,"+389,165","+110,873","3,298,091,160",55.25%
2020.04.28,"-918,536","+591,555","3,296,993,918",55.23%
2020.04.27,"+2,250,026","-286,209","3,297,069,809",55.23%
2020.04.24,"-2,717,826","+626,856","3,294,906,018",55.19%
2020.04.23,"+704,438","-936,098","3,296,671,260",55.22%
2020.04.22,"-2,563,503","+771,282","3,296,821,358",55.23%
2020.04.21,"-1,675,809","-3,781,566","3,295,280,076",55.20%
2020.04.20,"-3,573,780","-1,251,874","3,297,064,694",55.23%
2020.04.17,"+2,323,777","+5,171,880","3,295,137,974",55.20%
2020.04.16,"+322,641","-1,070,848","3,288,869,291",55.09%
2020.04.14,"+2,641,367","+462,546","3,286,436,585",55.05%
2020.04.13,"-2,927,673","-351,433","3,287,412,726",55.07%
2020.04.10,"-2,431,095","+519,504","3,288,583,502",55.09%
2020.04.09,"-1,336,475","+97,223","3,287,903,491",55.08%
2020.04.08,"-2,911,519","+1,922,308","3,287,865,042",55.08%
2020.04.07,"+1,106,192","+1,064,316","3,285,448,980",55.03%
2020.04.06,"+5,980,825","-180,315","3,284,032,624",55.01%
2020.04.03,"-587,916","+16,982","3,283,782,109",55.01%
2020.04.02,"+1,345,934","-1,508,544","3,282,743,807",54.99%
2020.04.01,"-4,655,042","-2,406,349","3,282,913,127",54.99%
2020.03.31,"-3,001,427","-219,159","3,278,789,476",54.92%
2020.03.30,"-18,826","-1,037,969","3,277,315,082",54.90%
2020.03.27,"+966,564","-3,176,172","3,279,266,668",54.93%
2020.03.26,"-3,707,948","+525,908","3,292,258,117",55.15%
2020.03.25,"-1,695,448","-2,751,527","3,294,832,165",55.19%
2020.03.24,"+3,254,324","+2,929,769","3,301,417,123",55.30%
2020.03.23,"-3,248,991","-8,143,293","3,297,694,883",55.24%
2020.03.20,"+1,669,124","-5,133,212","3,305,522,935",55.37%
2020.03.19,"+1,612,440","-5,807,616","3,307,989,649",55.41%
2020.03.18,"-5,663,938","-1,177,328","3,311,183,096",55.47%
2020.03.17,"+2,488,584","-11,447,924","3,311,728,922",55.47%
2020.03.16,"-3,277,723","-4,384,786","3,322,755,885",55.66%
2020.03.13,"+4,036,953","-11,895,370","3,321,589,476",55.64%
2020.03.12,"+3,490,945","-9,094,728","3,332,243,792",55.82%
2020.03.11,"-2,842,894","-10,348,533","3,341,401,720",55.97%
2020.03.10,"+3,891,630","-6,462,688","3,351,584,933",56.14%
2020.03.09,"-148,308","-9,954,094","3,358,278,619",56.25%
2020.03.06,"-993,225","-2,754,138","3,368,279,127",56.42%
2020.03.05,"-851,793","-2,213,979","3,371,029,903",56.47%
2020.03.04,"-1,047,440","+3,089,603","3,373,668,756",56.51%
2020.03.03,"-1,698,368","-2,497,875","3,371,100,566",56.47%
2020.03.02,"+2,215,716","-7,032,275","3,373,458,848",56.51%
2020.02.28,"+2,825,029","-5,179,418","3,379,998,117",56.62%
2020.02.27,"-110,165","-2,961,120","3,386,320,457",56.72%
2020.02.26,"+505,796","-7,059,273","3,389,825,244",56.78%
2020.02.25,"+1,389,642","-4,871,940","3,397,993,662",56.92%
2020.02.24,"+2,612,960","-8,498,289","3,402,458,142",56.99%
2020.02.21,"-2,388,943","+773,385","3,410,863,577",57.14%
2020.02.20,"-389,665","-192,039","3,409,535,024",57.11%
2020.02.19,"+697,276","-1,904,939","3,409,398,812",57.11%
2020.02.18,"-2,458,387","-3,855,005","3,411,414,128",57.14%
2020.02.17,"+471,048","-1,181,701","3,413,234,917",57.18%
2020.02.14,"+699,682","+1,994,688","3,414,110,177",57.19%
2020.02.13,"-1,916,497","+4,247,876","3,412,519,450",57.16%
2020.02.12,"+1,516,828","-993,237","3,407,347,742",57.08%
2020.02.11,"+1,889,247","-1,664,357","3,406,745,714",57.07%
2020.02.10,"-263,054","-1,696,826","3,408,617,784",57.10%
2020.02.07,"-2,436,611","+534,484","3,411,100,410",57.14%
2020.02.06,"+2,483,655","+816,472","3,411,082,935",57.14%
2020.02.05,"-4,459,274","+4,061,210","3,409,834,163",57.12%
2020.02.04,"-3,797,514","+3,620,363","3,405,724,012",57.05%
2020.02.03,"+1,076,953","-1,609,630","3,410,421,332",57.13%
2020.01.31,"+1,648,681","-3,804,250","3,414,335,972",57.19%
2020.01.30,"-2,262,500","-3,663,060","3,418,159,222",57.26%
2020.01.29,"-2,537,821","+476,435","3,412,061,983",57.16%
2020.01.28,"+1,057,597","-5,330,482","3,408,109,848",57.09%
2020.01.23,"-1,906,336","-2,262,365","3,412,832,338",57.17%
2020.01.22,"+1,649,008","+123,499","3,414,326,647",57.19%
2020.01.21,"-1,255,045","-905,210","3,413,588,080",57.18%
2020.01.20,"+222,082","-213,817","3,412,169,171",57.16%
2020.01.17,"-1,267,549","+976,840","3,411,538,909",57.15%
2020.01.16,"-676,031","+1,133,703","3,410,117,802",57.12%
2020.01.15,"+244,147","-2,979,166","3,408,914,437",57.10%
2020.01.14,"-1,666,086","+333,238","3,410,068,366",57.12%
2020.01.13,"-1,512,823","+1,419,537","3,409,768,702",57.12%
2020.01.10,"-2,954,194","+1,622,097","3,407,591,841",57.08%
2020.01.09,"-2,302,970","+3,691,511","3,406,123,744",57.06%
2020.01.08,"+73,413","+4,272,673","3,401,953,233",56.99%
2020.01.07,"+51,896","-58,613","3,396,603,861",56.90%
2020.01.06,"-1,199,654","+771,595","3,395,947,207",56.89%
2020.01.03,"-2,228,329","+1,110,317","3,394,101,839",56.85%
2020.01.02,"-2,354,766","-555,181","3,392,458,522",56.83%
2019.12.30,"+1,863,761","-3,149,823","3,391,513,903",56.81%
2019.12.27,"+596,470","-1,165,391","3,394,663,726",56.86%
2019.12.26,"+2,955,575","-1,067,769","3,396,470,310",56.89%
2019.12.24,"+1,390,595","-1,018,528","3,403,530,401",57.01%
2019.12.23,"+1,045,950","-240,500","3,406,884,621",57.07%
2019.12.20,"-140,870","+463,023","3,410,579,651",57.13%
2019.12.19,"-1,060,547","+1,440,375","3,411,808,014",57.15%
2019.12.18,"-1,665,838","+1,881,414","3,411,364,667",57.14%
2019.12.17,"-312,676","+6,160,703","3,410,004,154",57.12%
2019.12.16,"+2,348,450","-53,964","3,408,046,087",57.09%
2019.12.13,"+2,462,464","+5,243,340","3,408,710,456",57.10%
2019.12.12,"+1,381,791","+5,581,619","3,404,263,509",57.02%
2019.12.11,"+777,723","+464,436","3,398,904,523",56.94%
2019.12.10,"+824,233","+114,994","3,399,197,921",56.94%
2019.12.09,"+113,143","+759,836","3,400,989,677",56.97%
2019.12.06,"+1,286,390","-571,291","3,402,251,143",56.99%
2019.12.05,"-414,244","-398,040","3,403,641,944",57.01%
2019.12.04,"+147,190","-1,744,831","3,404,915,454",57.04%
2019.12.03,"+1,706,963","-3,428,552","3,407,623,865",57.08%
2019.12.02,"+2,406,489","-2,825,972","3,411,207,939",57.14%
2019.11.29,"-293,759","-2,819,438","3,414,628,428",57.20%
2019.11.28,"+533,122","-1,629,404","3,417,108,910",57.24%
2019.11.27,"+809,775","-571,908","3,419,006,576",57.27%
2019.11.26,"+6,971,446","-7,501,924","3,418,960,796",57.27%
2019.11.25,"+2,435,789","-2,607,860","3,426,072,314",57.39%
2019.11.22,"+2,037,321","-1,888,762","3,428,300,117",57.43%
2019.11.21,"+2,168,946","-3,518,936","3,430,239,396",57.46%
2019.11.20,"+221,794","-3,013,478","3,433,622,911",57.52%
2019.11.19,"-473,677","+79,737","3,435,481,570",57.55%
2019.11.18,"+698,517","-1,177,753","3,435,064,600",57.54%
2019.11.15,"+4,314,078","-124,778","3,436,813,862",57.57%
2019.11.14,"+1,515,686","-1,360,009","3,436,911,460",57.57%
2019.11.13,"-1,138,340","+773,528","3,438,808,442",57.60%
2019.11.12,"+307,275","+93,962","3,437,924,492",57.59%
2019.11.11,"-148,067","-464,780","3,437,947,428",57.59%
2019.11.08,"+298,325","-1,532,485","3,438,363,577",57.60%
2019.11.07,"+218,876","-586,552","3,440,785,556",57.64%
2019.11.06,"-2,225,167","+4,220,179","3,441,265,379",57.64%
2019.11.05,"-872,188","+2,402,213","3,437,167,252",57.58%
2019.11.04,"+1,908,996","+1,390,269","3,434,249,287",57.53%
2019.11.01,"-960,361","+1,511,542","3,433,098,125",57.51%
2019.10.31,"+625,812","+409,915","3,435,924,091",57.56%
2019.10.30,"-1,001,770","+228,654","3,436,336,059",57.56%
2019.10.29,"+733,952","-946,068","3,435,698,020",57.55%
2019.10.28,"+853,686","+540,045","3,434,077,102",57.52%
2019.10.25,"+799,881","-634,706","3,431,800,739",57.49%
2019.10.24,"+903,966","-1,333,913","3,432,503,445",57.50%
2019.10.23,"-1,144,153","+1,241,369","3,433,437,950",57.51%
2019.10.22,"+2,175,308","+2,060,093","3,432,074,394",57.49%
2019.10.21,"+449,500","-69,595","3,430,157,953",57.46%
2019.10.18,"-1,851,593","+1,466,844","3,431,896,276",57.49%
2019.10.17,"+511,280","-143,896","3,431,931,866",57.49%
2019.10.16,"+784,343","+927,389","3,430,946,012",57.47%
2019.10.15,"+471,561","+304,464","3,430,036,288",57.46%
2019.10.14,"+1,673,566","+1,670,460","3,430,066,824",57.46%
2019.10.11,"+475,476","+1,744,379","3,429,097,012",57.44%
2019.10.10,"-552,280","+809,379","3,427,332,848",57.41%
2019.10.08,"+1,861,520","-200,194","3,426,146,152",57.39%
2019.10.07,"+464,244","-778,127","3,427,197,813",57.41%
2019.10.04,"+568,109","-241,768","3,427,851,154",57.42%
2019.10.02,"-1,845,220","+620,358","3,428,008,622",57.42%
2019.10.01,"+1,431,272","-1,866,205","3,426,076,371",57.39%
2019.09.30,"-121,214","+532,147","3,427,577,576",57.42%
2019.09.27,"-1,111,879","+720,941","3,427,169,304",57.41%
2019.09.26,"+86,986","-113,921","3,428,244,132",57.43%
2019.09.25,"+1,498,119","-1,371,264","3,430,140,389",57.46%
2019.09.24,"+2,174,363","-1,086,797","3,430,976,653",57.47%
2019.09.23,"+540,202","+50,317","3,432,821,185",57.50%
2019.09.20,"+1,786,314","+362,980","3,432,040,138",57.49%
2019.09.19,"-1,113,536","+4,965,068","3,431,557,943",57.48%
2019.09.18,"+53,904","+2,460,693","3,426,615,181",57.40%
2019.09.17,"-98,968","-125,894","3,424,378,628",57.36%
2019.09.16,"+635,647","-450,815","3,423,978,972",57.36%
2019.09.11,"+1,774,160","+238,334","3,425,302,880",57.38%
2019.09.10,"+433,307","+1,354,061","3,426,066,934",57.39%
2019.09.09,"-191,743","+2,194,196","3,424,831,166",57.37%
2019.09.06,"-67,148","+2,036,926","3,422,245,966",57.33%
2019.09.05,"+1,764,816","+2,673,469","3,420,701,695",57.30%
2019.09.04,"+3,876,663","-3,794,311","3,418,938,567",57.27%
2019.09.03,"+1,186,819","-3,558,723","3,422,269,559",57.33%
2019.09.02,"+792,815","-1,607,213","3,426,723,282",57.40%
2019.08.30,"+2,718,144","-1,638,837","3,426,651,811",57.40%
2019.08.29,"+707,796","-1,977,727","3,428,751,208",57.44%
2019.08.28,"+307,343","+240,685","3,431,073,303",57.47%
2019.08.27,"+2,383,483","-954,490","3,430,931,255",57.47%
2019.08.26,"+709,629","-954,079","3,432,179,498",57.49%
2019.08.23,"+473,491","-201,506","3,432,186,660",57.49%
2019.08.22,"-525,680","+83,369","3,432,518,304",57.50%
2019.08.21,"+689,126","-535,136","3,432,663,035",57.50%
2019.08.20,"-386,132","+1,091,496","3,433,402,846",57.51%
2019.08.19,"+1,336,296","-1,816,977","3,433,651,503",57.52%
2019.08.16,"+539,181","-256,683","3,436,000,880",57.56%
2019.08.14,"-252,601","+373,481","3,436,379,938",57.56%
2019.08.13,"+1,470,933","-2,648,831","3,435,348,517",57.55%
2019.08.12,"-812,647","-145,068","3,438,419,775",57.60%
2019.08.09,"-1,057,668","-666,519","3,438,760,843",57.60%
2019.08.08,"-898,852","-2,138,833","3,439,417,620",57.61%
2019.08.07,"+592,639","-1,778,471","3,441,528,988",57.65%
2019.08.06,"+6,632,830","-5,832,221","3,442,958,090",57.67%
2019.08.05,"+4,676,255","-4,509,488","3,448,050,226",57.76%
2019.08.02,"+1,896,190","-2,149,800","3,451,445,300",57.82%
2019.08.01,"+653,331","-911,932","3,453,540,100",57.85%
2019.07.31,"+835,389","-1,415,579","3,461,694,732",57.99%
2019.07.30,"-980,043","+1,454,821","3,462,996,814",58.01%
2019.07.29,"+1,613,580","-1,333,705","3,462,021,569",57.99%
2019.07.26,"-511,171","+1,094,850","3,456,483,700",57.90%
2019.07.25,"-1,384,305","+3,126,221","3,455,269,822",57.88%
2019.07.24,"-1,058,701","+740,469","3,452,755,207",57.84%
2019.07.23,"+684,975","+1,720,805","3,451,967,138",57.82%
2019.07.22,"-1,589,294","+3,971,829","3,450,598,786",57.80%
2019.07.19,"+1,739,424","+878,582","3,446,664,156",57.74%
2019.07.18,"-1,143,041","+1,049,735","3,445,956,672",57.72%
2019.07.17,"+44,951","+133,622","3,445,022,864",57.71%
2019.07.16,"-415,971","+2,558,865","3,444,523,535",57.70%
2019.07.15,"-158,946","+964,108","3,442,425,070",57.66%
2019.07.12,"-389,436","+1,008,666","3,441,319,933",57.65%
2019.07.11,"-1,863,773","+3,950,146","3,439,134,167",57.61%
2019.07.10,"-357,567","+1,836,787","3,435,184,069",57.54%
2019.07.09,"-410,339","+1,599,143","3,428,339,536",57.43%
2019.07.08,"-167,698","+647,229","3,426,012,722",57.39%
2019.07.05,"-228,717","+563,429","3,425,422,572",57.38%
2019.07.04,"-536,391","+1,369,797","3,425,388,288",57.38%
2019.07.03,"+180,539","+139,531","3,424,503,636",57.36%
2019.07.02,"+150,976","+918,847","3,423,634,907",57.35%
2019.07.01,"-76,250","+1,771,241","3,421,415,858",57.31%
2019.06.28,"-1,937,091","+6,243,492","3,419,029,386",57.27%
2019.06.27,"+266,089","+3,895,251","3,411,981,118",57.15%
2019.06.26,"+438,540","+476,966","3,409,402,213",57.11%
2019.06.25,"+262,689","+373,020","3,411,521,385",57.15%
2019.06.24,"+1,052,742","-726,903","3,411,048,165",57.14%
2019.06.21,"-266,729","+855,850","3,412,134,954",57.16%
2019.06.20,"+667,690","+194,940","3,411,437,620",57.15%
2019.06.19,"+457,835","+2,458,452","3,411,420,144",57.14%
2019.06.18,"+37,652","+616,063","3,408,463,772",57.10%
2019.06.17,"+881,893","-963,789","3,407,966,421",57.09%
2019.06.14,"-203,691","+537,773","3,409,078,526",57.11%
2019.06.13,"-473,234","-247,997","3,408,518,953",57.10%
2019.06.12,"+361,666","-119,209","3,408,769,906",57.10%
2019.06.11,"+419,625","+702,445","3,408,906,488",57.10%
2019.06.10,"+1,122,475","+1,267,788","3,408,334,043",57.09%
2019.06.07,"+627,336","+628,908","3,407,738,935",57.08%
2019.06.05,"+1,610,751","-575,273","3,406,003,073",57.05%
2019.06.04,"+1,720,050","-2,296,171","3,407,705,402",57.08%
2019.06.03,"-1,144,420","+3,278,618","3,410,036,097",57.12%
2019.05.31,"-619,930","+440,461","3,407,482,602",57.08%
2019.05.30,"-786,857","+1,618,949","3,409,987,715",57.12%
2019.05.29,"+861,355","-2,043,807","3,405,894,422",57.05%
2019.05.28,"+3,867,735","-4,570,808","3,408,106,829",57.09%
2019.05.27,"+939,502","-1,336,248","3,412,885,618",57.17%
2019.05.24,"+2,395,517","-4,010,898","3,414,221,866",57.19%
2019.05.23,"-1,816,229","+3,264,084","3,416,252,764",57.23%
2019.05.22,"-1,499,052","+1,758,966","3,413,133,103",57.17%
2019.05.21,"-1,096,752","+1,898,960","3,411,183,937",57.14%
2019.05.20,"-231,513","+1,666,789","3,409,177,977",57.11%
2019.05.17,"-795,588","-676,000","3,407,217,738",57.07%
2019.05.16,"+26,318","-3,524,964","3,408,102,321",57.09%
2019.05.15,"-611,398","-533,913","3,411,872,485",57.15%
2019.05.14,"+1,578,351","-2,300,411","3,412,492,720",57.16%
2019.05.13,"-1,078,227","+703,554","3,414,653,131",57.20%
2019.05.10,"+201,245","-1,955,305","3,415,190,679",57.21%
2019.05.09,"-3,556,441","-2,136,648","3,417,827,764",57.25%
2019.05.08,"-1,335,229","-530,849","3,419,182,962",57.27%
2019.05.07,"-2,607,527","+1,513,357","3,420,515,111",57.30%
2019.05.03,"-1,733,814","+711,476","3,422,455,929",57.33%
2019.05.02,"+211,235","-457,258","3,420,571,255",57.30%
2019.04.30,"-300,524","+648,861","3,421,673,121",57.32%
2019.04.29,"+677,291","+1,121,149","3,417,826,022",57.25%
2019.04.26,"-743,255","+456,495","3,416,887,131",57.24%
2019.04.25,"+354,102","-1,288,924","3,416,113,336",57.22%
2019.04.24,"-2,371,650","-262,085","3,416,920,250",57.24%
2019.04.23,"-530,724","-190,400","3,415,408,267",57.21%
2019.04.22,"-734,431","+724,944","3,413,898,076",57.19%
